ID,Department Name,Parent Department/External ID
100000-103642-100841-100649-100462-101589,Staffing Ops. Enablers,100000-103642-100841-100649-100462
100000-103642-100841-100649-100462-102858,Staffing Ops. Policy,100000-103642-100841-100649-100462
100000-103642-100841-100649-100462-102858-103720,Staffing Coordination - NHQ 1,100000-103642-100841-100649-100462-102858
100000-103642-100841-100649-100462-105305,Staffing Ops. SC-NHQ/HR,100000-103642-100841-100649-100462
100000-103642-100841-100649-100462-102861,Staffing Ops. NHQ,100000-103642-100841-100649-100462
100000-103642-100841-100649-100462-101122,Staffing Ops. ATL,100000-103642-100841-100649-100462
100000-103642-100841-100649-100462-102738,Staffing Ops. ONT,100000-103642-100841-100649-100462
100000-103642-100841-100649-100462-104879,Staffing Ops. AsstDir Regional,100000-103642-100841-100649-100462
100000-103642-100841-100649-100462-101267,Staffing Ops. QC,100000-103642-100841-100649-100462
100000-103642-100841-100649-104544,Ex Group Services & Talent Mng,100000-103642-100841-100649
100000-103642-100841-100649-104544-104591,Executive Group Services,100000-103642-100841-100649-104544
100000-103642-100841-100649-104544-104590,Non-EX Perf. & Talent Mgmt,100000-103642-100841-100649-104544
100000-103642-100841-100649-104544-102746,EX Perf. & Talent Mgmt,100000-103642-100841-100649-104544
100000-103642-100841-100649-101008,Workforce Strategies,100000-103642-100841-100649
100000-103642-100841-100649-101008-105757,CoE WFS Corp. staff.,100000-103642-100841-100649-101008
100000-103642-100841-100649-101008-105758,CoE WFS Indigenous,100000-103642-100841-100649-101008
100000-103642-100841-100649-101008-102776,CoE WFS Investigations,100000-103642-100841-100649-101008
100000-103642-100841-100649-101008-102737,CoE Workforce Strategies EE,100000-103642-100841-100649-101008
100000-103642-100841-100649-101008-102849,CoE WFS OL,100000-103642-100841-100649-101008
100000-103642-100841-100649-100042,Classification and ORG Design,100000-103642-100841-100649
100000-103642-100841-100649-100042-105278,Class - Training,100000-103642-100841-100649-100042
100000-103642-100841-100649-100042-105222,Class - Admin Project,100000-103642-100841-100649-100042
100000-103642-100841-100649-100042-102847,"Class - ESDC, DMO",100000-103642-100841-100649-100042
100000-103642-100841-100649-100042-104242,"Class - Labour, IT, FI, IS",100000-103642-100841-100649-100042
100000-103642-100841-100649-100042-105508,Class - Service canada,100000-103642-100841-100649-100042
100000-103642-100841-100649-100042-105508-104007,Classification - Team 3,100000-103642-100841-100649-100042-105508
100000-103642-100841-100649-100462-104220-104221,"Staffing Admin, Team - ONT",100000-103642-100841-100649
100000-103642-100841-100649-104403,HR Service Centre,100000-103642-100841-100649
100000-103642-100841-100649-104403-105427,HRSC Business,100000-103642-100841-100649-104403
100000-103642-100841-100649-104403-104674,HRSC Operations,100000-103642-100841-100649-104403
100000-103642-100841-100842,College@ESDC,100000-103642-100841
100000-103642-100841-100842-100973,Instructional Design Services,100000-103642-100841-100842
100000-103642-100841-100842-100973-105048,Canada Pension Plan /Old Age S,100000-103642-100841-100842-100973
100000-103642-100841-100842-100973-104461,EI Processing,100000-103642-100841-100842-100973
100000-103642-100841-100842-100973-100544,Call Center & Integrity Servic,100000-103642-100841-100842-100973
100000-103642-100841-100842-100370,CLG-RegLCs & NSD Coordination,100000-103642-100841-100842
100000-103642-100841-100842-100370-100316,Learning Service Delivery - NC,100000-103642-100841-100842-100370
100000-103642-100841-100842-100370-105049,Call Centre Design Team,100000-103642-100841-100842-100370
100000-103642-100841-100842-100370-100927,College-Multimedia Solutions,100000-103642-100841-100842-100370
100000-103642-100841-100842-100370-100026,Learning Service Delivery - Ea,100000-103642-100841-100842-100370
100000-103642-100841-100842-100756,Business Transformation Office,100000-103642-100841-100842
100000-103642-100841-100842-100756-100932,Citizen Services,100000-103642-100841-100842-100756
100000-103642-100841-100842-100756-104574,Multimedia & eLearning Dev,100000-103642-100841-100842-100756
100000-103642-100841-100842-100756-100930,CLG-Multi-Media and Innovation,100000-103642-100841-100842-100756
100000-103642-100841-100842-100756-104534,CLG Partnership Innovation Off,100000-103642-100841-100842-100756
100000-103642-100841-100842-100755,Strategic Learning Services,100000-103642-100841-100842
100000-103642-100841-100842-100755-100684,Corporate Learning Strategies,100000-103642-100841-100842-100755
100000-103642-100841-100842-100755-100851,Language Training Coordination,100000-103642-100841-100842-100755
100000-103642-100841-100842-100755-100848,CLG-Planning and Reporting,100000-103642-100841-100842-100755
100000-103642-100841-100842-100755-105860,Pol-EI PartII/LMDA-F,100000-103642-100841-100842-100755
100000-103642-100841-100842-100755-100101,CLG-Nat'l Center Language Trng,100000-103642-100841-100842-100755
100000-103642-100841-100842-105584,Director General's Office,100000-103642-100841-100842
100000-103642-100841-100686,Strategic Dir & Mngt Services,100000-103642-100841
100000-103642-100841-100686-104759,Workforce Transformation Hub,100000-103642-100841-100686
100000-103642-100841-100686-104759-104982,Project Management Services,100000-103642-100841-100686-104759
100000-103642-100841-100686-104627,Business Management Services,100000-103642-100841-100686
100000-103642-100841-100686-104627-100735,"Admin Services and IM, HRSB",100000-103642-100841-100686-104627
100000-103642-100841-100686-104627-104630,Strategic Planning Services,100000-103642-100841-100686-104627
100000-103642-100841-100686-104627-100807,Integrated Strategic Planning,100000-103642-100841-100686-104627
100000-103642-100841-100686-103801,HR Business Systems,100000-103642-100841-100686
100000-103642-100841-100686-103801-105125,myEMS (PeopleSoft) Ops,100000-103642-100841-100686-103801
100000-103642-100841-100686-103801-103286,System Initiatives & Support,100000-103642-100841-100686-103801
100000-103642-100841-100686-103801-104636,HR Applications & Data Mgmt,100000-103642-100841-100686-103801
100000-103642-100841-100686-101085,"Plan, Analysis and Comm - A",100000-103642-100841-100686
100000-103642-100841-100686-101085-104140,"Plan, Analysis and Comm - C",100000-103642-100841-100686-101085
100000-103642-100841-100686-101085-102749,"Plan, Analysis and Comm - B",100000-103642-100841-100686-101085
100000-103642-100841-100686-101085-105203,"Plan, Analysis and Comm - D",100000-103642-100841-100686-101085
100000-103642-100841-100686-101085-105204,"Plan, Analysis and Comm - E",100000-103642-100841-100686-101085
100000-103642-100841-100686-100917,HR Business Innovation,100000-103642-100841-100686
100000-103642-100841-100686-100917-104623,Research & Analysis,100000-103642-100841-100686-100917
100000-103642-100841-100686-100917-102746,EX Perf. & Talent Mgmt,100000-103642-100841-100686-100917
100000-103642-100841-100686-105140,Office of Director General,100000-103642-100841-100686
100000-103642-100841-100843,Workplace Management,100000-103642-100841
100000-103642-100841-100843-100877,CoE Values Ethics Director-A,100000-103642-100841-100843
100000-103642-100841-100843-100877-102786,Off Informal Conflict Mgt-C,100000-103642-100841-100843-100877
100000-103642-100841-100843-100877-102786-102787,Off Informal Conflict Mgt-D,100000-103642-100841-100843-100877-102786
100000-103642-100841-100843-100877-102786-104948,Conflict Mangmnt/Practitioner,100000-103642-100841-100843-100877-102786
100000-103642-100841-100843-100877-104026,Advice and Guidance,100000-103642-100841-100843-100877
100000-103642-100841-100843-100877-105313,Recognition,100000-103642-100841-100843-100877
100000-103642-100841-100843-100877-105313-104626,Projects,100000-103642-100841-100843-100877-105313
100000-103642-100841-100843-100877-102785,Off Informal Conflict Mgt-B,100000-103642-100841-100843-100877
100000-103642-100841-100843-100090,Labour Relations,100000-103642-100841-100843
100000-103642-100841-100843-100090-104186,CoE Labour Relations - A,100000-103642-100841-100843-100090
100000-103642-100841-100843-100090-104916,Workplace Management- H,100000-103642-100841-100843-100090
100000-103642-100841-100843-100090-104916-102771,CoE Labour Relations,100000-103642-100841-100843-100090-104916
100000-103642-100841-100843-100090-102850,Workplace Management - B,100000-103642-100841-100843-100090
100000-103642-100841-100843-100090-102853,Workplace Management - E,100000-103642-100841-100843-100090
100000-103642-100841-100843-100090-102851,Workplace Management - C,100000-103642-100841-100843-100090
100000-103642-100841-100843-100090-102851-105210,Labour Relations - E,100000-103642-100841-100843-100090-102851
100000-103642-100841-100843-100090-102852,Workplace Management - D,100000-103642-100841-100843-100090
100000-103642-100841-100843-100090-102852-105209,Labour Relations - D,100000-103642-100841-100843-100090-102852
100000-103642-100841-100843-100090-104916-102774-105211,Labour Relations - F,100000-103642-100841-100843-100090
100000-103642-100841-100843-100090-104883,Workplace Management - G,100000-103642-100841-100843-100090
100000-103642-100841-100843-100751,"Health, Safety & Dis Managment",100000-103642-100841-100843
100000-103642-100841-100843-100751-105269,Senior HR Manager - OHS,100000-103642-100841-100843-100751
100000-103642-100841-100843-100751-101407,CoE Health and Safety D,100000-103642-100841-100843-100751
100000-103642-100841-100843-100751-102768,CoE Disability Mgt and DTA,100000-103642-100841-100843-100751
100000-103642-100841-100843-104958,Harassmnt Complaint Resolution,100000-103642-100841-100843
100000-103642-100841-100843-104958-105425,"Restoration,Workp. & Init.Pgm",100000-103642-100841-100843-104958
100000-103642-100841-100843-104958-104959,Prev. Strat. Guidance & Comm.,100000-103642-100841-100843-104958
100000-103642-100841-100843-104958-102773,Harassment Complaint Res. Pgm,100000-103642-100841-100843-104958
100000-103642-100841-100825,Compensation & Benefits,100000-103642-100841
100000-103642-100841-100825-104675,Compensation Directorate -F,100000-103642-100841-100825
100000-103642-100841-100825-104675-105571,Compensation Directorate,100000-103642-100841-100825-104675
100000-103642-100841-100825-104604,Comp&Ben Processing Centre-R,100000-103642-100841-100825
100000-103642-100841-100825-104604-105538,Compensation Directorate - G,100000-103642-100841-100825-104604
100000-103642-100841-100825-104604-102759,Centre of Expert - Liaison B1,100000-103642-100841-100825-104604
100000-103642-100841-100825-104604-105892,Comp Service Dir - Reclass,100000-103642-100841-100825-104604
100000-103642-100841-100825-104604-104098,Centre of Expert - Liaison A2,100000-103642-100841-100825-104604
100000-103642-100841-100825-104604-104098-105252,Compensation Directorate - K,100000-103642-100841-100825-104604-104098
100000-103642-100841-100825-104604-104098-105252-105540,Compensation Directorate - R,100000-103642-100841-100825-104604-104098-105252
100000-103642-100841-100825-104604-104098-105353,Compensation Directorate - N,100000-103642-100841-100825-104604-104098
100000-103642-100841-100825-105689,Compensation Directorate-W,100000-103642-100841-100825
100000-103642-100841-100825-105589,Compensation Directorate-U,100000-103642-100841-100825
100000-103642-100841-100825-105589-103864,Compensation Directorate -D,100000-103642-100841-100825-105589
100000-103642-100841-100825-105589-105702,Compensation Directorate - U,100000-103642-100841-100825-105589
100000-103642-100841-100825-105589-105447,Compensation Directorate-H,100000-103642-100841-100825-105589
100000-103642-100841-100825-105589-105244,Compensation - J,100000-103642-100841-100825-105589
100000-103642-100841-100825-105589-105418,Compensation Directorate-E,100000-103642-100841-100825-105589
100000-103642-100841-100825-105688,Compensation Directorate-V,100000-103642-100841-100825
100000-103642-100841-100970,Human Resources Council,100000-103642-100841
100000-103642-100841-100970-105309,HR Special Project,100000-103642-100841-100970
100000-103642-100841-100970-102788,Human Resources Council,100000-103642-100841-100970
100000-103642-100841-105801,ADMO Chief of Staff,100000-103642-100841
100000-103642-100841-100842-100682-105057,Learning Solutions,100000-103642-100841
100000-103642-100841-105297,Assistant DM Office,100000-103642-100841
100000-103642-100577,SEB,100000-103642
100000-103642-100577-100937,Temporary Foreign Workers,100000-103642-100577
100000-103642-100577-100937-100918,Policy & Program Design,100000-103642-100577-100937
100000-103642-100577-100937-100918-104769,Policy & Program Design-2,100000-103642-100577-100937-100918
100000-103642-100577-100937-100918-104769-104587,Global Talent Stream PP -A,100000-103642-100577-100937-100918-104769
100000-103642-100577-100937-100918-104769-104588,Global Talent Stream PP -B,100000-103642-100577-100937-100918-104769
100000-103642-100577-100937-100918-104769-104860,Global Talent Stream PP - C,100000-103642-100577-100937-100918-104769
100000-103642-100577-100937-100918-103239,Policy & Program Design-C,100000-103642-100577-100937-100918
100000-103642-100577-100937-100918-103240,Policy & Program Design-D,100000-103642-100577-100937-100918
100000-103642-100577-100937-100918-104586,Policy & Program Design -F,100000-103642-100577-100937-100918
100000-103642-100577-100937-100542,"Com, Informatn /Reports Mgt",100000-103642-100577-100937
100000-103642-100577-100937-100591,Emplnt Program Policy & Design,100000-103642-100577-100937
100000-103642-100577-100937-100591-100890,Literacy & Essential Skills,100000-103642-100577-100937-100591
100000-103642-100577-100937-100591-100890-102686,Literacy & Essential Skills-B,100000-103642-100577-100937-100591-100890
100000-103642-100577-100937-100591-100890-102687,Literacy & Essential Skills-C,100000-103642-100577-100937-100591-100890
100000-103642-100577-100937-100591-100890-102688,Literacy & Essential Skills-D,100000-103642-100577-100937-100591-100890
100000-103642-100577-100937-100591-100581,Pol-EI PartII/LMDA-A,100000-103642-100577-100937-100591
100000-103642-100577-100937-100591-100581-103084,Pol-EI PartII/LMDA-D,100000-103642-100577-100937-100591-100581
100000-103642-100577-100937-100591-100581-103084-104639,Team Leader  Data Analyst Team,100000-103642-100577-100937-100591-100581-103084
100000-103642-100577-100937-100591-100581-103084-104638,Team Leader - IT Systems,100000-103642-100577-100937-100591-100581-103084
100000-103642-100577-100937-100591-100581-103083,Pol-EI PartII/LMDA-C,100000-103642-100577-100937-100591-100581
100000-103642-100577-100937-100591-100581-103082,Pol-EI PartII/LMDA-B,100000-103642-100577-100937-100591-100581
